loan_id,payment_date,amount,principal_amt,interest_amt,fee_amt,late_fee_amt,channel_id
L000501,2023-12-29,1401.07,1394.66,6.41,2.5,0.0,2
L000501,2024-01-28,1401.07,1394.66,6.41,0.0,0.0,3
L000501,2024-02-27,1401.07,1394.66,6.41,2.5,0.0,1
L000501,2024-03-28,1401.07,1394.66,6.41,2.5,0.0,3
L000501,2024-04-27,1401.07,1394.66,6.41,2.5,0.0,3
L000501,2024-05-27,1401.07,1394.66,6.41,2.5,0.0,2
L000501,2024-06-26,1401.07,1394.66,6.41,1.0,0.0,3
L000501,2024-07-26,1401.07,1394.66,6.41,1.0,0.0,3
L000501,2024-08-25,1401.07,1394.66,6.41,1.0,0.0,3
L000501,2024-09-24,1401.07,1394.66,6.41,0.0,0.0,2
L000501,2024-10-24,1401.07,1394.66,6.41,1.0,0.0,2
L000502,2020-04-02,42.59,42.5,0.09,0.0,0.0,3
L000502,2020-05-02,42.59,42.5,0.09,0.0,0.0,1
L000502,2020-06-01,42.59,42.5,0.09,1.0,0.0,3
L000502,2020-07-01,42.59,42.5,0.09,2.5,0.0,2
L000502,2020-07-31,42.59,42.5,0.09,1.0,0.0,3
L000502,2020-08-30,42.59,42.5,0.09,2.5,0.0,3
L000502,2020-09-29,42.59,42.5,0.09,1.0,0.0,2
L000502,2020-10-29,42.59,42.5,0.09,2.5,0.0,1
L000502,2020-11-28,42.59,42.5,0.09,1.0,0.0,3
L000502,2020-12-28,42.59,42.5,0.09,1.0,0.0,1
L000502,2021-01-27,42.59,42.5,0.09,0.0,0.0,1
L000502,2021-02-26,42.59,42.5,0.09,2.5,0.0,3
L000503,2024-12-25,1248.82,1243.64,5.18,1.0,0.0,2
L000503,2025-01-24,1248.82,1243.64,5.18,2.5,0.0,1
L000503,2025-02-23,1248.82,1243.64,5.18,2.5,0.0,2
L000503,2025-03-25,1248.82,1243.64,5.18,0.0,0.0,1
L000503,2025-04-24,1248.82,1243.64,5.18,2.5,0.0,1
L000503,2025-05-24,1248.82,1243.64,5.18,2.5,0.0,1
L000503,2025-06-23,1248.82,1243.64,5.18,0.0,0.0,1
L000503,2025-07-23,1248.82,1243.64,5.18,2.5,0.0,2
L000503,2025-08-22,1248.82,1243.64,5.18,1.0,0.0,2
L000503,2025-09-21,1248.82,1243.64,5.18,0.0,0.0,1
L000503,2025-10-21,1248.82,1243.64,5.18,0.0,0.0,1
L000503,2025-11-20,1248.82,1243.64,5.18,2.5,0.0,3
L000504,2020-06-18,96.51,96.21,0.3,2.5,0.0,3
L000504,2020-07-18,96.51,96.21,0.3,1.0,0.0,1
L000504,2020-08-17,96.51,96.21,0.3,2.5,0.0,1
L000504,2020-09-16,96.51,96.21,0.3,0.0,0.0,3
L000504,2020-10-16,96.51,96.21,0.3,1.0,0.0,2
L000504,2020-11-15,96.51,96.21,0.3,1.0,0.0,1
L000504,2020-12-15,96.51,96.21,0.3,0.0,0.0,3
L000504,2021-01-14,96.51,96.21,0.3,0.0,0.0,2
L000504,2021-02-13,96.51,96.21,0.3,0.0,0.0,1
L000504,2021-03-15,96.51,96.21,0.3,1.0,0.0,2
L000504,2021-04-14,96.51,96.21,0.3,1.0,0.0,3
L000504,2021-05-14,96.51,96.21,0.3,2.5,0.0,3
L000505,2021-06-13,2023.41,2015.92,7.49,0.0,0.0,2
L000505,2021-07-13,2023.41,2015.92,7.49,0.0,0.0,2
L000505,2021-08-12,2023.41,2015.92,7.49,1.0,0.0,1
L000505,2021-09-11,2023.41,2015.92,7.49,2.5,0.0,3
L000505,2021-10-11,2023.41,2015.92,7.49,0.0,0.0,1
L000505,2021-11-10,2023.41,2015.92,7.49,2.5,0.0,3
L000505,2021-12-10,2023.41,2015.92,7.49,1.0,0.0,3
L000505,2022-01-09,2023.41,2015.92,7.49,0.0,0.0,1
L000505,2022-02-08,2023.41,2015.92,7.49,0.0,0.0,1
L000505,2022-03-10,2023.41,2015.92,7.49,2.5,0.0,1
L000505,2022-04-09,2023.41,2015.92,7.49,0.0,0.0,3
L000505,2022-05-09,2023.41,2015.92,7.49,0.0,0.0,2
L000506,2022-07-11,2785.39,2771.0,14.39,2.5,0.0,1
L000506,2022-08-10,2785.39,2771.0,14.39,0.0,0.0,2
L000506,2022-09-09,2785.39,2771.0,14.39,2.5,0.0,1
L000506,2022-10-09,2785.39,2771.0,14.39,0.0,0.0,1
L000506,2022-11-08,2785.39,2771.0,14.39,2.5,0.0,2
L000506,2022-12-08,2785.39,2771.0,14.39,1.0,0.0,1
L000506,2023-01-07,2785.39,2771.0,14.39,0.0,0.0,2
L000506,2023-02-06,2785.39,2771.0,14.39,1.0,0.0,3
L000506,2023-03-08,2785.39,2771.0,14.39,0.0,0.0,3
L000506,2023-04-07,2785.39,2771.0,14.39,2.5,0.0,3
L000506,2023-05-07,2785.39,2771.0,14.39,0.0,0.0,3
L000506,2023-06-06,2785.39,2771.0,14.39,0.0,0.0,3
L000507,2021-11-15,869.49,865.6,3.89,1.0,0.0,2
L000507,2021-12-15,869.49,865.6,3.89,1.0,0.0,1
L000507,2022-01-14,869.49,865.6,3.89,1.0,0.0,2
L000507,2022-02-13,869.49,865.6,3.89,2.5,0.0,2
L000507,2022-03-15,869.49,865.6,3.89,0.0,0.0,2
L000507,2022-04-14,869.49,865.6,3.89,0.0,0.0,2
L000507,2022-05-14,869.49,865.6,3.89,1.0,0.0,2
L000507,2022-06-13,869.49,865.6,3.89,2.5,0.0,3
L000507,2022-07-13,869.49,865.6,3.89,2.5,0.0,3
L000507,2022-08-12,869.49,865.6,3.89,0.0,0.0,1
L000507,2022-09-11,869.49,865.6,3.89,2.5,0.0,1
L000507,2022-10-11,869.49,865.6,3.89,0.0,0.0,1
L000508,2019-10-29,489.04,485.84,3.2,0.0,0.0,3
L000508,2019-11-28,489.04,485.84,3.2,1.0,0.0,2
L000508,2019-12-28,489.04,485.84,3.2,0.0,0.0,1
L000508,2020-01-27,489.04,485.84,3.2,2.5,0.0,1
L000508,2020-02-26,489.04,485.84,3.2,0.0,0.0,2
L000508,2020-03-27,489.04,485.84,3.2,2.5,0.0,3
L000508,2020-04-26,489.04,485.84,3.2,0.0,0.0,1
L000508,2020-05-26,489.04,485.84,3.2,1.0,0.0,2
L000508,2020-06-25,489.04,485.84,3.2,1.0,0.0,2
L000508,2020-07-25,489.04,485.84,3.2,0.0,0.0,1
L000508,2020-08-24,489.04,485.84,3.2,0.0,0.0,2
L000508,2020-09-23,489.04,485.84,3.2,2.5,0.0,3
L000509,2022-09-22,699.45,697.79,1.66,2.5,0.0,1
L000509,2022-10-22,699.45,697.79,1.66,1.0,0.0,2
L000509,2022-11-21,699.45,697.79,1.66,1.0,0.0,3
L000509,2022-12-21,699.45,697.79,1.66,1.0,0.0,1
L000509,2023-01-20,699.45,697.79,1.66,1.0,0.0,1
L000509,2023-02-19,699.45,697.79,1.66,0.0,0.0,3
L000509,2023-03-21,699.45,697.79,1.66,1.0,0.0,1
L000509,2023-04-20,699.45,697.79,1.66,0.0,0.0,2
L000509,2023-05-20,699.45,697.79,1.66,0.0,0.0,2
L000509,2023-06-19,699.45,697.79,1.66,2.5,0.0,2
L000509,2023-07-19,699.45,697.79,1.66,0.0,0.0,3
L000509,2023-08-18,699.45,697.79,1.66,2.5,0.0,2
L000510,2021-08-15,438.62,437.67,0.95,0.0,0.0,3
L000510,2021-09-14,438.62,437.67,0.95,1.0,0.0,1
L000510,2021-10-14,438.62,437.67,0.95,2.5,0.0,1
L000510,2021-11-13,438.62,437.67,0.95,2.5,0.0,2
L000510,2021-12-13,438.62,437.67,0.95,2.5,0.0,2
L000510,2022-01-12,438.62,437.67,0.95,2.5,0.0,1
L000510,2022-02-11,438.62,437.67,0.95,0.0,0.0,2
L000510,2022-03-13,438.62,437.67,0.95,1.0,0.0,1
L000510,2022-04-12,438.62,437.67,0.95,2.5,0.0,3
L000510,2022-05-12,438.62,437.67,0.95,1.0,0.0,2
L000510,2022-06-11,438.62,437.67,0.95,1.0,0.0,3
L000510,2022-07-11,438.62,437.67,0.95,0.0,0.0,2
L000511,2022-01-18,481.75,480.39,1.36,1.0,0.0,2
L000511,2022-02-17,481.75,480.39,1.36,0.0,0.0,2
L000511,2022-03-19,481.75,480.39,1.36,2.5,0.0,1
L000511,2022-04-18,481.75,480.39,1.36,1.0,0.0,1
L000511,2022-05-18,481.75,480.39,1.36,0.0,0.0,1
L000511,2022-06-17,481.75,480.39,1.36,0.0,0.0,3
L000511,2022-07-17,481.75,480.39,1.36,1.0,0.0,1
L000511,2022-08-16,481.75,480.39,1.36,2.5,0.0,3
L000511,2022-09-15,481.75,480.39,1.36,1.0,0.0,3
L000511,2022-10-15,481.75,480.39,1.36,1.0,0.0,2
L000511,2022-11-14,481.75,480.39,1.36,1.0,0.0,3
L000511,2022-12-14,481.75,480.39,1.36,0.0,0.0,2
L000512,2024-01-28,799.6,795.65,3.95,2.5,0.0,2
L000512,2024-02-27,799.6,795.65,3.95,1.0,0.0,2
L000512,2024-03-28,799.6,795.65,3.95,2.5,0.0,2
L000512,2024-04-27,799.6,795.65,3.95,2.5,0.0,3
L000512,2024-05-27,799.6,795.65,3.95,0.0,0.0,1
L000512,2024-06-26,799.6,795.65,3.95,2.5,0.0,1
L000512,2024-07-26,799.6,795.65,3.95,2.5,0.0,3
L000512,2024-08-25,799.6,795.65,3.95,2.5,0.0,3
L000512,2024-09-24,799.6,795.65,3.95,1.0,0.0,3
L000512,2024-10-24,799.6,795.65,3.95,2.5,0.0,3
L000512,2024-11-23,799.6,795.65,3.95,2.5,0.0,2
L000512,2024-12-23,799.6,795.65,3.95,2.5,0.0,1
L000513,2021-07-16,2718.43,2708.49,9.94,1.0,0.0,3
L000513,2021-08-15,2718.43,2708.49,9.94,2.5,0.0,3
L000513,2021-09-14,2718.43,2708.49,9.94,1.0,0.0,1
L000513,2021-10-14,2718.43,2708.49,9.94,2.5,0.0,3
L000513,2021-11-13,2718.43,2708.49,9.94,2.5,0.0,2
L000513,2021-12-13,2718.43,2708.49,9.94,1.0,0.0,1
L000513,2022-01-12,2718.43,2708.49,9.94,1.0,0.0,3
L000513,2022-02-11,2718.43,2708.49,9.94,2.5,0.0,3
L000513,2022-03-13,2718.43,2708.49,9.94,0.0,0.0,1
L000513,2022-04-12,2718.43,2708.49,9.94,1.0,0.0,2
L000513,2022-05-12,2718.43,2708.49,9.94,1.0,0.0,1
L000513,2022-06-11,2718.43,2708.49,9.94,0.0,0.0,1
L000514,2020-09-30,516.85,513.63,3.22,2.5,0.0,1
L000514,2020-10-30,516.85,513.63,3.22,2.5,0.0,2
L000514,2020-11-29,516.85,513.63,3.22,1.0,0.0,1
L000514,2020-12-29,516.85,513.63,3.22,0.0,0.0,1
L000514,2021-01-28,516.85,513.63,3.22,0.0,0.0,3
L000514,2021-02-27,516.85,513.63,3.22,2.5,0.0,3
L000514,2021-03-29,516.85,513.63,3.22,2.5,0.0,3
L000514,2021-04-28,516.85,513.63,3.22,2.5,0.0,1
L000514,2021-05-28,516.85,513.63,3.22,2.5,0.0,1
L000514,2021-06-27,516.85,513.63,3.22,1.0,0.0,3
L000514,2021-07-27,516.85,513.63,3.22,1.0,0.0,3
L000514,2021-08-26,516.85,513.63,3.22,1.0,0.0,1
L000515,2019-05-05,779.88,778.11,1.77,1.0,0.0,1
L000515,2019-06-04,779.88,778.11,1.77,0.0,0.0,3
L000515,2019-07-04,779.88,778.11,1.77,0.0,0.0,1
L000515,2019-08-03,779.88,778.11,1.77,2.5,0.0,2
L000515,2019-09-02,779.88,778.11,1.77,1.0,0.0,3
L000515,2019-10-02,779.88,778.11,1.77,2.5,0.0,1
L000515,2019-11-01,779.88,778.11,1.77,0.0,0.0,1
L000515,2019-12-01,779.88,778.11,1.77,2.5,0.0,3
L000515,2019-12-31,779.88,778.11,1.77,2.5,0.0,2
L000515,2020-01-30,779.88,778.11,1.77,1.0,0.0,2
L000515,2020-02-29,779.88,778.11,1.77,0.0,0.0,3
L000515,2020-03-30,779.88,778.11,1.77,0.0,0.0,2
L000516,2023-06-30,1139.12,1135.87,3.25,1.0,0.0,3
L000516,2023-07-30,1139.12,1135.87,3.25,1.0,0.0,3
L000516,2023-08-29,1139.12,1135.87,3.25,2.5,0.0,3
L000516,2023-09-28,1139.12,1135.87,3.25,1.0,0.0,1
L000516,2023-10-28,1139.12,1135.87,3.25,2.5,0.0,3
L000516,2023-11-27,1139.12,1135.87,3.25,2.5,0.0,1
L000516,2023-12-27,1139.12,1135.87,3.25,0.0,0.0,1
L000516,2024-01-26,1139.12,1135.87,3.25,1.0,0.0,3
L000516,2024-02-25,1139.12,1135.87,3.25,2.5,0.0,3
L000516,2024-03-26,1139.12,1135.87,3.25,2.5,0.0,2
L000516,2024-04-25,1139.12,1135.87,3.25,0.0,0.0,2
L000516,2024-05-25,1139.12,1135.87,3.25,2.5,0.0,3
L000517,2021-07-25,2964.37,2956.07,8.3,1.0,0.0,1
L000517,2021-08-24,2964.37,2956.07,8.3,1.0,0.0,3
L000517,2021-09-23,2964.37,2956.07,8.3,0.0,0.0,2
L000517,2021-10-23,2964.37,2956.07,8.3,2.5,0.0,1
L000517,2021-11-22,2964.37,2956.07,8.3,2.5,0.0,1
L000517,2021-12-22,2964.37,2956.07,8.3,2.5,0.0,3
L000517,2022-01-21,2964.37,2956.07,8.3,1.0,0.0,3
L000517,2022-02-20,2964.37,2956.07,8.3,2.5,0.0,2
L000517,2022-03-22,2964.37,2956.07,8.3,1.0,0.0,2
L000517,2022-04-21,2964.37,2956.07,8.3,1.0,0.0,3
L000517,2022-05-21,2964.37,2956.07,8.3,2.5,0.0,3
L000517,2022-06-20,2964.37,2956.07,8.3,2.5,0.0,2
L000518,2020-05-20,464.33,462.29,2.04,1.0,0.0,1
L000518,2020-06-19,464.33,462.29,2.04,2.5,0.0,2
L000518,2020-07-19,464.33,462.29,2.04,2.5,0.0,2
L000518,2020-08-18,464.33,462.29,2.04,2.5,0.0,2
L000518,2020-09-17,464.33,462.29,2.04,2.5,0.0,2
L000518,2020-10-17,464.33,462.29,2.04,2.5,0.0,2
L000518,2020-11-16,464.33,462.29,2.04,0.0,0.0,3
L000518,2020-12-16,464.33,462.29,2.04,2.5,0.0,1
L000518,2021-01-15,464.33,462.29,2.04,0.0,0.0,3
L000518,2021-02-14,464.33,462.29,2.04,1.0,0.0,1
L000518,2021-03-16,464.33,462.29,2.04,0.0,0.0,2
L000518,2021-04-15,464.33,462.29,2.04,0.0,0.0,1
L000519,2018-07-30,2654.68,2641.25,13.43,2.5,0.0,1
L000519,2018-08-29,2654.68,2641.25,13.43,2.5,0.0,1
L000519,2018-09-28,2654.68,2641.25,13.43,1.0,0.0,1
L000519,2018-10-28,2654.68,2641.25,13.43,1.0,0.0,2
L000519,2018-11-27,2654.68,2641.25,13.43,0.0,0.0,1
L000519,2018-12-27,2654.68,2641.25,13.43,0.0,0.0,2
L000519,2019-01-26,2654.68,2641.25,13.43,1.0,0.0,2
L000519,2019-02-25,2654.68,2641.25,13.43,1.0,0.0,3
L000519,2019-03-27,2654.68,2641.25,13.43,1.0,0.0,3
L000519,2019-04-26,2654.68,2641.25,13.43,2.5,0.0,2
L000519,2019-05-26,2654.68,2641.25,13.43,1.0,0.0,2
L000519,2019-06-25,2654.68,2641.25,13.43,1.0,0.0,3
L000520,2019-03-29,690.67,686.96,3.71,2.5,0.0,2
L000520,2019-04-28,690.67,686.96,3.71,1.0,0.0,2
L000520,2019-05-28,690.67,686.96,3.71,1.0,0.0,2
L000520,2019-06-27,690.67,686.96,3.71,1.0,0.0,1
L000520,2019-07-27,690.67,686.96,3.71,0.0,0.0,2
L000520,2019-08-26,690.67,686.96,3.71,1.0,0.0,2
L000520,2019-09-25,690.67,686.96,3.71,1.0,0.0,1
L000520,2019-10-25,690.67,686.96,3.71,0.0,0.0,1
L000520,2019-11-24,690.67,686.96,3.71,1.0,0.0,3
L000520,2019-12-24,690.67,686.96,3.71,1.0,0.0,2
L000520,2020-01-23,690.67,686.96,3.71,2.5,0.0,2
L000520,2020-02-22,690.67,686.96,3.71,2.5,0.0,1
L000521,2020-06-08,457.69,456.29,1.4,1.0,0.0,3
L000521,2020-07-08,457.69,456.29,1.4,0.0,0.0,2
L000521,2020-08-07,457.69,456.29,1.4,0.0,0.0,2
L000521,2020-09-06,457.69,456.29,1.4,1.0,0.0,2
L000521,2020-10-06,457.69,456.29,1.4,1.0,0.0,2
L000521,2020-11-05,457.69,456.29,1.4,0.0,0.0,1
L000521,2020-12-05,457.69,456.29,1.4,0.0,0.0,2
L000521,2021-01-04,457.69,456.29,1.4,1.0,0.0,2
L000521,2021-02-03,457.69,456.29,1.4,0.0,0.0,3
L000521,2021-03-05,457.69,456.29,1.4,2.5,0.0,3
L000521,2021-04-04,457.69,456.29,1.4,1.0,0.0,2
L000521,2021-05-04,457.69,456.29,1.4,0.0,0.0,1
L000522,2019-05-27,1204.29,1200.84,3.45,0.0,0.0,1
L000522,2019-06-26,1204.29,1200.84,3.45,2.5,0.0,2
L000522,2019-07-26,1204.29,1200.84,3.45,2.5,0.0,2
L000522,2019-08-25,1204.29,1200.84,3.45,0.0,0.0,3
L000522,2019-09-24,1204.29,1200.84,3.45,0.0,0.0,2
L000522,2019-10-24,1204.29,1200.84,3.45,1.0,0.0,1
L000522,2019-11-23,1204.29,1200.84,3.45,2.5,0.0,1
L000522,2019-12-23,1204.29,1200.84,3.45,1.0,0.0,1
L000522,2020-01-22,1204.29,1200.84,3.45,0.0,0.0,2
L000522,2020-02-21,1204.29,1200.84,3.45,0.0,0.0,1
L000522,2020-03-22,1204.29,1200.84,3.45,2.5,0.0,2
L000522,2020-04-21,1204.29,1200.84,3.45,1.0,0.0,1
L000523,2023-11-06,121.66,121.08,0.58,0.0,0.0,3
L000523,2023-12-06,121.66,121.08,0.58,2.5,0.0,2
L000523,2024-01-05,121.66,121.08,0.58,0.0,0.0,1
L000523,2024-02-04,121.66,121.08,0.58,0.0,0.0,3
L000523,2024-03-05,121.66,121.08,0.58,1.0,0.0,3
L000523,2024-04-04,121.66,121.08,0.58,0.0,0.0,3
L000523,2024-05-04,121.66,121.08,0.58,2.5,0.0,3
L000523,2024-06-03,121.66,121.08,0.58,2.5,0.0,1
L000523,2024-07-03,121.66,121.08,0.58,0.0,0.0,3
L000523,2024-08-02,121.66,121.08,0.58,1.0,0.0,3
L000523,2024-09-01,121.66,121.08,0.58,0.0,0.0,1
L000523,2024-10-01,121.66,121.08,0.58,1.0,0.0,3
L000524,2021-04-05,753.1,750.88,2.22,2.5,0.0,1
L000524,2021-05-05,753.1,750.88,2.22,2.5,0.0,2
L000524,2021-06-04,753.1,750.88,2.22,2.5,0.0,1
L000524,2021-07-04,753.1,750.88,2.22,2.5,0.0,2
L000524,2021-08-03,753.1,750.88,2.22,2.5,0.0,2
L000524,2021-09-02,753.1,750.88,2.22,2.5,0.0,2
L000524,2021-10-02,753.1,750.88,2.22,0.0,0.0,2
L000524,2021-11-01,753.1,750.88,2.22,1.0,0.0,1
L000524,2021-12-01,753.1,750.88,2.22,2.5,0.0,2
L000524,2021-12-31,753.1,750.88,2.22,0.0,0.0,1
L000524,2022-01-30,753.1,750.88,2.22,1.0,0.0,2
L000524,2022-03-01,753.1,750.88,2.22,2.5,0.0,2
L000525,2023-01-22,71.26,71.1,0.16,2.5,0.0,1
L000525,2023-02-21,71.26,71.1,0.16,1.0,0.0,2
L000525,2023-03-23,71.26,71.1,0.16,0.0,0.0,2
L000525,2023-04-22,71.26,71.1,0.16,0.0,0.0,2
L000525,2023-05-22,71.26,71.1,0.16,1.0,0.0,3
L000525,2023-06-21,71.26,71.1,0.16,1.0,0.0,2
L000525,2023-07-21,71.26,71.1,0.16,2.5,0.0,1
L000525,2023-08-20,71.26,71.1,0.16,2.5,0.0,2
L000525,2023-09-19,71.26,71.1,0.16,1.0,0.0,3
L000525,2023-10-19,71.26,71.1,0.16,2.5,0.0,1
L000525,2023-11-18,71.26,71.1,0.16,2.5,0.0,2
L000525,2023-12-18,71.26,71.1,0.16,2.5,0.0,1
L000526,2019-01-18,348.53,347.49,1.04,1.0,0.0,3
L000526,2019-02-17,348.53,347.49,1.04,2.5,0.0,3
L000526,2019-03-19,348.53,347.49,1.04,0.0,0.0,1
L000526,2019-04-18,348.53,347.49,1.04,2.5,0.0,2
L000526,2019-05-18,348.53,347.49,1.04,0.0,0.0,1
L000526,2019-06-17,348.53,347.49,1.04,2.5,0.0,3
L000526,2019-07-17,348.53,347.49,1.04,1.0,0.0,2
L000526,2019-08-16,348.53,347.49,1.04,0.0,0.0,3
L000526,2019-09-15,348.53,347.49,1.04,0.0,0.0,1
L000526,2019-10-15,348.53,347.49,1.04,0.0,0.0,2
L000526,2019-11-14,348.53,347.49,1.04,2.5,0.0,3
L000526,2019-12-14,348.53,347.49,1.04,0.0,0.0,2
L000527,2023-01-31,1203.55,1199.17,4.38,2.5,0.0,2
L000527,2023-03-02,1203.55,1199.17,4.38,2.5,0.0,1
L000527,2023-04-01,1203.55,1199.17,4.38,1.0,0.0,1
L000527,2023-05-01,1203.55,1199.17,4.38,1.0,0.0,1
L000527,2023-05-31,1203.55,1199.17,4.38,0.0,0.0,1
L000527,2023-06-30,1203.55,1199.17,4.38,0.0,0.0,3
L000527,2023-07-30,1203.55,1199.17,4.38,2.5,0.0,2
L000527,2023-08-29,1203.55,1199.17,4.38,2.5,0.0,2
L000527,2023-09-28,1203.55,1199.17,4.38,1.0,0.0,2
L000527,2023-10-28,1203.55,1199.17,4.38,2.5,0.0,2
L000527,2023-11-27,1203.55,1199.17,4.38,1.0,0.0,2
L000527,2023-12-27,1203.55,1199.17,4.38,2.5,0.0,2
L000528,2024-01-25,131.23,130.35,0.88,0.0,0.0,3
L000528,2024-02-24,131.23,130.35,0.88,1.0,0.0,1
L000528,2024-03-25,131.23,130.35,0.88,2.5,0.0,2
L000528,2024-04-24,131.23,130.35,0.88,2.5,0.0,2
L000528,2024-05-24,131.23,130.35,0.88,2.5,0.0,3
L000528,2024-06-23,131.23,130.35,0.88,2.5,0.0,1
L000528,2024-07-23,131.23,130.35,0.88,0.0,0.0,1
L000528,2024-08-22,131.23,130.35,0.88,2.5,0.0,3
L000528,2024-09-21,131.23,130.35,0.88,2.5,0.0,1
L000528,2024-10-21,131.23,130.35,0.88,2.5,0.0,2
L000528,2024-11-20,131.23,130.35,0.88,2.5,0.0,3
L000528,2024-12-20,131.23,130.35,0.88,1.0,0.0,3
L000529,2023-05-03,98.4,98.04,0.36,2.5,0.0,2
L000529,2023-06-02,98.4,98.04,0.36,0.0,0.0,3
L000529,2023-07-02,98.4,98.04,0.36,1.0,0.0,1
L000529,2023-08-01,98.4,98.04,0.36,0.0,0.0,3
L000529,2023-08-31,98.4,98.04,0.36,0.0,0.0,1
L000529,2023-09-30,98.4,98.04,0.36,1.0,0.0,1
L000529,2023-10-30,98.4,98.04,0.36,2.5,0.0,3
L000529,2023-11-29,98.4,98.04,0.36,1.0,0.0,3
L000529,2023-12-29,98.4,98.04,0.36,2.5,0.0,2
L000529,2024-01-28,98.4,98.04,0.36,2.5,0.0,3
L000529,2024-02-27,98.4,98.04,0.36,1.0,0.0,1
L000529,2024-03-28,98.4,98.04,0.36,1.0,0.0,2
L000530,2020-09-06,713.21,711.21,2.0,1.0,0.0,2
L000530,2020-10-06,713.21,711.21,2.0,2.5,0.0,1
L000530,2020-11-05,713.21,711.21,2.0,0.0,0.0,2
L000530,2020-12-05,713.21,711.21,2.0,0.0,0.0,3
L000530,2021-01-04,713.21,711.21,2.0,0.0,0.0,2
L000530,2021-02-03,713.21,711.21,2.0,1.0,0.0,1
L000530,2021-03-05,713.21,711.21,2.0,2.5,0.0,1
L000530,2021-04-04,713.21,711.21,2.0,2.5,0.0,3
L000530,2021-05-04,713.21,711.21,2.0,2.5,0.0,1
L000530,2021-06-03,713.21,711.21,2.0,1.0,0.0,1
L000530,2021-07-03,713.21,711.21,2.0,2.5,0.0,1
L000530,2021-08-02,713.21,711.21,2.0,1.0,0.0,3
L000531,2020-02-21,899.55,894.68,4.87,2.5,0.0,1
L000531,2020-03-22,899.55,894.68,4.87,1.0,0.0,1
L000531,2020-04-21,899.55,894.68,4.87,1.0,0.0,2
L000531,2020-05-21,899.55,894.68,4.87,1.0,0.0,3
L000531,2020-06-20,899.55,894.68,4.87,1.0,0.0,2
L000531,2020-07-20,899.55,894.68,4.87,2.5,0.0,3
L000531,2020-08-19,899.55,894.68,4.87,2.5,0.0,1
L000531,2020-09-18,899.55,894.68,4.87,1.0,0.0,1
L000531,2020-10-18,899.55,894.68,4.87,0.0,0.0,1
L000531,2020-11-17,899.55,894.68,4.87,1.0,0.0,3
L000531,2020-12-17,899.55,894.68,4.87,0.0,0.0,1
L000531,2021-01-16,899.55,894.68,4.87,2.5,0.0,2
L000532,2023-05-31,322.55,321.11,1.44,0.0,0.0,2
L000532,2023-06-30,322.55,321.11,1.44,2.5,0.0,3
L000532,2023-07-30,322.55,321.11,1.44,2.5,0.0,1
L000532,2023-08-29,322.55,321.11,1.44,0.0,0.0,1
L000532,2023-09-28,322.55,321.11,1.44,0.0,0.0,2
L000532,2023-10-28,322.55,321.11,1.44,2.5,0.0,3
L000532,2023-11-27,322.55,321.11,1.44,0.0,0.0,1
L000532,2023-12-27,322.55,321.11,1.44,2.5,0.0,2
L000532,2024-01-26,322.55,321.11,1.44,1.0,0.0,2
L000532,2024-02-25,322.55,321.11,1.44,2.5,0.0,3
L000532,2024-03-26,322.55,321.11,1.44,2.5,0.0,3
L000532,2024-04-25,322.55,321.11,1.44,1.0,0.0,1
L000533,2024-07-11,115.98,115.68,0.3,2.5,0.0,3
L000533,2024-08-10,115.98,115.68,0.3,1.0,0.0,2
L000533,2024-09-09,115.98,115.68,0.3,1.0,0.0,3
L000533,2024-10-09,115.98,115.68,0.3,1.0,0.0,3
L000533,2024-11-08,115.98,115.68,0.3,1.0,0.0,1
L000533,2024-12-08,115.98,115.68,0.3,2.5,0.0,2
L000533,2025-01-07,115.98,115.68,0.3,1.0,0.0,2
L000533,2025-02-06,115.98,115.68,0.3,1.0,0.0,2
L000533,2025-03-08,115.98,115.68,0.3,0.0,0.0,3
L000533,2025-04-07,115.98,115.68,0.3,2.5,0.0,1
L000533,2025-05-07,115.98,115.68,0.3,2.5,0.0,3
L000533,2025-06-06,115.98,115.68,0.3,2.5,0.0,3
L000534,2018-11-17,755.88,752.29,3.59,0.0,0.0,2
L000534,2018-12-17,755.88,752.29,3.59,2.5,0.0,1
L000534,2019-01-16,755.88,752.29,3.59,1.0,0.0,3
L000534,2019-02-15,755.88,752.29,3.59,0.0,0.0,2
L000534,2019-03-17,755.88,752.29,3.59,2.5,0.0,1
L000534,2019-04-16,755.88,752.29,3.59,1.0,0.0,2
L000534,2019-05-16,755.88,752.29,3.59,2.5,0.0,1
L000534,2019-06-15,755.88,752.29,3.59,2.5,0.0,3
L000534,2019-07-15,755.88,752.29,3.59,1.0,0.0,2
L000534,2019-08-14,755.88,752.29,3.59,2.5,0.0,3
L000534,2019-09-13,755.88,752.29,3.59,2.5,0.0,3
L000534,2019-10-13,755.88,752.29,3.59,1.0,0.0,1
L000535,2020-10-25,541.96,538.19,3.77,1.0,0.0,3
L000535,2020-11-24,541.96,538.19,3.77,0.0,0.0,3
L000535,2020-12-24,541.96,538.19,3.77,1.0,0.0,3
L000535,2021-01-23,541.96,538.19,3.77,2.5,0.0,2
L000535,2021-02-22,541.96,538.19,3.77,1.0,0.0,1
L000535,2021-03-24,541.96,538.19,3.77,2.5,0.0,1
L000535,2021-04-23,541.96,538.19,3.77,0.0,0.0,1
L000535,2021-05-23,541.96,538.19,3.77,2.5,0.0,2
